,phone_no_m,opposite_count,opposite_unique,voccalltype1,imeis,voc_calltype1,calltype_id_unique,phone2opposite_mean,phone2opposite_median,phone2opposite_max,phone2opposite_min,phone2opposite_var,phone2opposite_skew,phone2opposite_sem,phone2opposite_std,phone2opposite_quantile,phone2oppo_sum_mean,phone2oppo_sum_median,phone2oppo_sum_max,phone2oppo_sum_min,phone2oppo_sum_var,phone2oppo_sum_skew,phone2oppo_sum_sem,phone2oppo_sum_std,phone2oppo_sum_quantile,call_dur_mean,call_dur_median,call_dur_max,call_dur_min,call_dur_var,call_dur_skew,call_dur_sem,call_dur_std,call_dur_quantile,voc_hour_mode,voc_hour_mode_count,voc_hour_nunique,voc_day_mode,voc_day_mode_count,voc_day_nunique,label
3393,6ea09d53966295283916b057125eb5a82432196da1cc5845fde75ac394537c4264b2c5ecb0d8c9e8dba1ae94a00ba6495252b6330c07e47709a64d88c11737a8,965,83,532.0,2.0,0.5512953367875648,2,11.626506024096386,2.0,310,1,2021.017337643256,5.985121414587798,4.9345320424159365,44.95572641658965,2.0,340.132530120482,36.0,7719,1,1355504.6285630327,5.338816449079851,127.7942919970391,1164.2614090327966,36.0,29.254922279792748,19.0,667,1,1633.5656526132475,6.6989265179495945,1.3010819143258232,40.417392946765474,19.0,21,118,21,13,50,31,0
3392,24e86b888841b748548ec9edf13b1eca7ad15790d7c01734bffd73d7c0f6a905a5e8f746c2b0e600f8ceb6a37e9c762d9c130bb70506d5b7f09f290257585025,706,103,397.0,1.0,0.5623229461756374,2,6.854368932038835,2.0,77,1,179.90995621549598,3.520902811208064,1.3216272560877147,13.41305171150458,2.0,341.3398058252427,132.0,2923,2,315188.54026270704,2.890202045662393,55.31801618977233,561.4165479060152,132.0,49.79886685552408,30.0,510,1,3594.396367508489,3.4301749304437887,2.2563716416272173,59.95328487671455,30.0,9,75,19,20,42,31,0
3391,171129c42a515caf451cbf7ef243cd7c0e7fa11eed672af662ca7123626bd4372a1db81f21808cdc78bb7788e9fa4c7bbd0f171c44e29c8fd5a3b1d35083318f,132,22,132.0,2.0,1.0,1,6.0,2.0,54,1,133.52380952380955,3.763726247815436,2.463587641888161,11.55525030121847,2.0,446.5,89.0,5226,1,1241310.5476190478,4.134378145832086,237.53569565426733,1114.1411704173972,89.0,74.41666666666667,39.5,1135,1,17120.32124681934,5.299029330990403,11.388564588436727,130.84464546483872,39.5,12,14,16,12,12,29,0
3390,e380af585606a8a28a90b18eb5546debc23220177266586f3cb49d5586fbf26cb2737de3b2789f6855aa15d3f756befc474f9692d9fec5bb4af98090a3c3b794,1423,75,551.0,1.0,0.3872101194659171,2,18.973333333333333,2.0,468,1,3533.918198198198,6.263783620119218,6.8643214747933605,59.44676776914114,2.0,2287.093333333333,192.0,32817,1,34857742.301981986,3.720667396960045,681.7403445299095,5904.044571476573,192.0,120.5425158116655,39.0,1866,1,45785.55779029077,3.668510456092849,5.67233412392252,213.97560092284067,39.0,10,139,23,13,74,31,0
3389,29b400fcc8a8629cf9e76b3f9ee9f4d184d138f9866db6eab35bec8aa2fee19c87bba0baad62dba9c65395f017b9288474ff86303da26eabe1f165d7ccb4e60a,313,27,313.0,1.0,1.0,1,11.592592592592592,8.0,52,1,179.55840455840456,1.6103664644505091,2.578819745531065,13.399940468464946,8.0,2156.1481481481483,954.0,16944,3,13687964.054131052,2.9263887084132776,712.0123816581306,3699.724861950014,954.0,185.99361022364215,47.0,2053,1,133885.17944621932,3.1927322707486803,20.6820738115033,365.9032378187153,47.0,18,53,20,4,23,31,0
3367,5a29c0b1cc1857ae2bdb11bbd82899248a2321b14f51640e52fa73141dbdcd677f3cfc849ea036c690d6a3527b79502b529695ce44c4fae894facfb3abbdfd5c,110,35,110.0,1.0,1.0,1,3.142857142857143,1.0,29,1,29.47899159663866,3.805441165948411,0.9177455544763508,5.429455920867087,1.0,409.22857142857146,51.0,9985,8,2838957.7109243697,5.724592125927825,284.80357697013216,1684.9206838674545,51.0,130.20909090909092,29.5,1800,1,120376.79074228524,4.238264491654796,33.080726432373005,346.9535858616902,29.5,11,12,18,27,13,26,0
3364,bad3703f53d87c21d5a029d7903ee88b24fba0985356ca25b69075a99438233112f3c6d51fe968fbe1b68a2713d0e9ab1de4f007f232202b91a794a89c96a254,24,15,5.0,1.0,0.2083333333333333,2,1.6,1.0,5,1,1.2571428571428571,2.343530638599326,0.2894987457822984,1.1212238211627763,1.0,78.0,46.0,397,12,9215.14285714286,2.9441625830647173,24.785940715309906,95.9955356104796,46.0,48.75,25.5,397,7,6663.499999999999,3.731183991103989,16.66270786316958,81.63026399565298,25.5,16,5,13,20,4,13,0
3408,b3e870a0f2a738ca92b15e0c722840b5e2531268f7f533a3fd58df145a4d4b680e0ddf1cee78356f31ce6b08daa0d4fd2df01f96524a3b6bb8503136064f00be,657,82,505.0,3.0,0.7686453576864536,2,8.012195121951219,2.0,133,1,295.1479975910872,5.284119506386226,1.8971994687648293,17.179871873535237,2.0,908.7439024390244,234.5,6774,6,2177012.7854561885,2.479972226837128,162.9384436159935,1475.4703607515091,234.5,113.42009132420092,39.0,1870,1,51023.34154694286,4.810828576256624,8.81255344636084,225.88346895455376,39.0,10,62,19,24,41,31,0
3361,ca3a768af90d81a96e1e7df16194533bda83e71dbe56fb4dbb9cc7ff13562695f00b33f32dcd90cd6f97313d700331362b1c24688f36ab93ce1c2de0f32f2f38,2099,285,1112.0,2.0,0.5297760838494521,2,7.364912280701755,1.0,179,1,438.0494687422782,5.54493236176531,1.239764364626386,20.92963135705639,1.0,482.4105263157895,88.0,9627,1,1244112.552705709,4.419001187188727,66.07047148671009,1115.3979346877547,88.0,65.50119104335398,33.0,1898,1,13734.318754538814,7.645920841918232,2.5579811628712217,117.19350986526008,33.0,10,279,19,8,124,31,0
3338,46f7779109aaac30f7f8c7cd3edf4922315a2f08c8e3a7da4d5ed80a991ecd30dcfdcc95262a7c81082b6491997b13cf4a4ab503a2daf6acc566ef6a12126704,1559,114,656.0,1.0,0.4207825529185375,2,13.675438596491228,2.0,192,1,862.7521347616829,3.7331625882062554,2.751000033100695,29.37264262475685,2.0,682.9561403508771,150.5,8442,11,1941097.3343424932,3.360943698911327,130.48819716547376,1393.2326921022538,150.5,49.94034637588197,29.0,960,1,5060.235848660432,5.696212877573384,1.8016163807785757,71.13533474062262,29.0,18,167,23,18,86,31,0
3337,fa5c25fa4968080fb8b7cfb35790aa8ff641d23efbd2ce16b56f00851778857fd5c6df89361f7f6a4e3a7bd820f4c0ff23666a52c316b7f36088e5dcf1fe97d0,603,76,241.0,2.0,0.3996683250414594,2,7.934210526315789,2.0,130,1,403.4756140350879,4.661825970997658,2.304102788149092,20.086702418144394,2.0,1309.421052631579,109.0,37654,8,20908637.393684205,7.043161118474033,524.5127738357736,4572.596351492684,109.0,165.03482587064676,50.0,4461,1,133955.41240640628,6.24600306012523,14.904639522005862,365.9991972756311,50.0,18,64,21,8,39,31,0
3336,88059b6b26de3803155fbcaaca9803b24956f8734bfe1c5229a7aca9c1a2521b1e0d5a8e84a4a6e52a3a229d81efffd9cb2728437249e023f61d78be81a34072,2160,135,1398.0,1.0,0.6472222222222223,2,16.0,1.0,766,1,8088.268656716421,7.937270911954338,7.740355363990879,89.93480225539177,1.0,853.9703703703703,70.0,38657,5,19026557.79016032,7.71512974337443,375.4163889766916,4361.944267200157,70.0,53.37314814814815,33.0,1159,1,4686.2414277872185,6.4302795712600265,1.472941348651791,68.45612775922415,33.0,20,222,21,20,113,31,0
3335,6bd2a6215244f670a5e946d4a7a6ada820dad42cab2cefd69c19cad94d5e9bf729a221243e039bf33e721cbd3dc685459d86d88a2ad84456d589a0ecaffb05c0,184,86,50.0,2.0,0.2717391304347826,2,2.13953488372093,1.0,34,1,14.803830369357048,7.038204575204075,0.4148946401610706,3.8475746086797393,1.0,129.08139534883722,30.0,4606,4,256722.8285909712,8.351829045140857,54.63651864515578,506.6782298372125,30.0,60.33152173913044,24.0,2190,4,31327.523372535048,9.965333390257497,13.04830560642109,176.9958286868226,24.0,12,21,18,20,14,28,0
3334,7c6db2782d5412b2f2175a1876aeb9cd12e0750b84d6888cd38a2f0ab7012b61a922219d0e6c08f045cb8d68489764d4d46e68d60be0b5cec0c8690922cb0d80,75,6,51.0,3.0,0.68,2,12.5,2.0,45,1,335.1,1.488152002785447,7.473285756613353,18.30573680571203,2.0,570.1666666666666,286.5,1858,3,531057.3666666667,1.351833506642784,297.5055648405776,728.7368294979105,286.5,45.61333333333334,17.0,955,1,14101.699819819816,6.539720942267243,13.712135656573128,118.75057818730744,17.0,19,15,14,27,12,22,0
3333,a8e75f41522252614c45aaa109338c3516d80c447e05d7e50835fabc68e8b55d695f73852535f508a1172ca75403bd429035716c4bcc3ed03dfcb57beaf784ab,289,72,211.0,2.0,0.7301038062283737,2,4.013888888888889,2.0,24,1,16.098395931142402,2.493920431251268,0.4728518080508711,4.012280639629088,2.0,278.22222222222223,103.0,4025,8,301097.2175273867,5.10023437996093,64.66765651383605,548.7232613325106,103.0,69.31487889273356,39.0,1257,3,13249.070645905424,6.808775403364905,6.770859259129463,115.10460740520088,39.0,8,50,16,26,19,30,0
3332,af992efdb540de16bfca161ee66efdc9cec63fa21add9ca588206f1fb65c5f6d58a7cb5b2331b02b07b475535e43370ce6a4fbb97cc57fda53e8a3874cf125f5,182,89,127.0,3.0,0.6978021978021978,2,2.044943820224719,1.0,45,1,22.725229826353413,8.534545726380845,0.5053114494747404,4.767098680156875,1.0,84.33707865168539,32.0,1060,4,23212.83963227782,4.2212397761802825,16.14987377147519,152.35760444519275,32.0,41.24175824175824,23.0,472,1,2918.670511808633,4.123146056288717,4.004578774825599,54.02472130246146,23.0,12,33,16,11,13,31,0
3331,c2f46bca00cecefeb26d24d4811d146c2671c3c6190b8e75c6b18ded6af1fabf09fb19f3568f44df735e8111fb8dc4c2e31e3a21ae12b38db5de9d3568f1826f,2121,308,1575.0,5.0,0.7425742574257426,2,6.886363636363637,1.0,680,1,1821.267175007401,13.830512689771542,2.431708270673189,42.67630695136824,1.0,1643.4707792207791,107.0,177213,2,145614061.53334537,12.40635140394054,687.5848508048415,12067.06515824562,107.0,238.65582272512967,86.0,3560,1,142847.5126182027,3.04484472010856,8.206651797115315,377.9517331858695,86.0,12,226,19,11,113,31,0
3330,77a15363d298136df6cedaf6d08a277655790653ec34704c342d1ef2b22bd1efe4e161ea1737326aeaf4ce3e1c9d0cded8cd7efb846e7c1c1465dd370ccd36a1,3947,221,1068.0,1.0,0.2705852546237648,2,17.85972850678733,4.0,2243,1,22825.63932538049,14.6577095073712,10.16284585445682,151.08156514075597,4.0,1193.7782805429863,278.0,88503,7,37647232.391526125,13.31106849438491,412.73413698767376,6135.734054823932,278.0,66.84190524448948,34.0,18002,1,173843.47677366273,40.47318131197468,6.6365999024675775,416.9454122228265,34.0,10,340,24,13,309,31,0
3329,6ba57ea6a1ea5338a2e39a0fb8f1cf766edc2af2e3cc3033dfb9cff42a20c4a4aa4adb5183c32497f4b4bfbfbe6b0c2982df6bb9e85fbec0325155b45d661c2a,61,15,61.0,1.0,1.0,1,4.066666666666666,2.0,11,1,14.352380952380951,0.7227336644365244,0.9781745226826328,3.7884536360342262,2.0,1264.1333333333334,178.0,7689,9,5613109.409523809,2.251693497723236,611.7248515208892,2369.200162401609,178.0,310.8524590163934,114.0,1984,4,216530.72786885247,2.3712814204671657,59.57922509922239,465.3286235219713,114.0,20,11,14,3,10,24,0
3328,3fefc289a834ca15c220c4347ac5736ae0f828ec10aa0c89408b79c4f3725ffd4ed865b28df45b89293b343f0acff9bffc21bc4d1ea2c6844d1fb5816c929f7b,980,115,587.0,4.0,0.5989795918367347,2,8.521739130434783,3.0,93,1,213.1113653699464,3.873045103952133,1.3613016960118545,14.598334335462605,3.0,657.0173913043478,219.0,7425,3,1240778.99969489,3.353979319388986,103.87195293264936,1113.902598836581,219.0,77.09897959183674,44.0,875,3,9890.8226751579,3.807726103536505,3.176897259771035,99.4526152253318,44.0,13,142,22,20,96,31,0
3327,d97824c3c78f0c580cefa411cb5409591fc4868656b91fc2d7def0d1d36a69bc5d10ccd6dbbffa4a4c67349eab7a200b0a11fdbeb7cde16b112be626355f56af,678,53,633.0,2.0,0.9336283185840708,2,12.79245283018868,4.0,196,1,845.590711175617,5.22702159415218,3.994313673247841,29.0790424735,4.0,1795.7358490566037,382.0,22668,22,13982632.928882442,4.013996649303088,513.6372872067435,3739.335894097031,382.0,140.3746312684366,47.0,1872,2,61656.52414129664,3.6258600374284513,9.536185095052645,248.3073179374636,47.0,11,120,16,23,46,31,0
3326,ca99327e3b2bde3848ece957217bda5a38477bbdc8c1a12137aafe74b659eaf963e495d2c100ebd29ff768252323ac692a3fbcf7459a87de41465faed392b915,121,12,52.0,1.0,0.4297520661157025,2,10.083333333333334,2.5,46,1,212.0833333333333,1.8575049121768428,4.203999418543146,14.563081175813494,2.5,770.9166666666666,98.5,3047,4,1282822.446969697,1.3515842855694582,326.95851507616084,1132.6175201583706,98.5,76.45454545454545,48.0,738,1,10708.15,3.719188002343933,9.40729012192228,103.48019134114509,48.0,8,24,12,10,19,30,0
3325,8a9b7ffb266605b2a06432e6d89d19ff4f425c895e6045a15130ea64921f31a30bc5137d502b06e99f6c437542d5355b7ef4a8c84ab7be60f1f260f3199a8761,1426,71,971.0,1.0,0.6809256661991585,2,20.08450704225352,3.0,672,1,6778.678470824949,7.378212785310541,9.77109741326461,82.33273025246369,3.0,2554.676056338028,208.0,68950,10,85050524.47927569,5.932670313769163,1094.4837646012452,9222.284124839987,208.0,127.19635343618512,52.5,2022,1,52840.315102482775,4.299603019481038,6.087275205435189,229.87021360429188,52.5,18,164,19,1,76,31,0
3324,b384adde0db3c795bc602dd92692e22aad435f975081ad73942318b4bd67292ed9dcbf1c0905ee117c7c1a4bece7f97ffac1fa162e834bb837467d76bcd197b8,301,65,135.0,1.0,0.4485049833887043,2,4.630769230769231,2.0,48,1,57.01778846153846,3.653721154968766,0.9365878205283956,7.551012413017109,2.0,788.2153846153847,187.0,11204,3,2894307.546634616,4.2980992375285005,211.0161330556584,1701.2664537439796,187.0,170.21262458471762,70.0,2011,1,66680.10797342192,3.483106510261657,14.88383680098466,258.22491741391246,70.0,9,43,17,2,20,31,0
3339,7d9017705cf86a86f349e6ce028c1737c9be16c7aa3721d2017de59a527dacdce7393ce2fcb29c97b34e6236edfea24bc2a6c67fbad864c0584c3c8d767b29b2,636,88,291.0,2.0,0.4575471698113207,2,7.227272727272727,1.0,108,1,379.16614420062695,4.083754637315823,2.075742321218613,19.472188993552496,1.0,381.9090909090909,23.0,6922,1,1253475.2100313485,4.623065008432246,119.3483828027383,1119.5870712148069,23.0,52.84276729559748,28.0,1231,1,9454.022483038692,7.290389081872099,3.85549156721988,97.23179769519172,28.0,12,93,20,10,47,31,0
3341,e20ad630a141bb930448999cfddb8ab9fc6693756e185d1b62503f94ca1e4843f548cc740798c778fe2acbdbddcef3de4ac1aa47e8b10df0e79336dfafcdb3ac,942,134,610.0,1.0,0.6475583864118896,2,7.029850746268656,1.0,367,1,1319.0517338121433,8.483358851744162,3.1374622954410945,36.31875182067995,1.0,445.64179104477614,24.0,16816,6,3935258.938390752,6.42488615100876,171.36978735425166,1983.74870847866,24.0,63.3927813163482,29.0,1729,1,17499.299331469658,6.540395927698759,4.3100755077683015,132.28491724860268,29.0,17,164,18,13,42,31,0
3342,371934275abae50cac5d9af89e3674b9b1cf0181737e11747f53820d2ccdccc863ac4951b1d98f69f382d10f0926e74258c4053c68c572e837e348847a41cba3,1288,102,595.0,1.0,0.4619565217391304,3,12.627450980392156,3.0,208,1,885.8004271015335,4.508609231462277,2.946916678964665,29.76239955214521,3.0,801.9117647058823,212.5,11538,5,3075412.08124636,4.302751737813464,173.64071767805103,1753.6852856902117,212.5,63.505434782608695,33.0,2869,1,16595.411003851194,11.618553405228258,3.5895174985720955,128.82317727742625,33.0,19,97,24,1,86,31,0
3352,fdb2e9257018e54fcea56c3d494642ffa1b43e205b47c4f1f03152335f30e7ea8023722a2a899b493fc19defaa5673be6a1d619609fdfaa5f385d1812b8c2a3c,950,85,529.0,1.0,0.5568421052631579,2,11.176470588235292,5.0,75,1,232.40896358543412,2.270301150408569,1.6535486388386365,15.24496518806895,5.0,2474.564705882353,429.0,37884,5,29100496.367787115,4.2124506798525605,585.1143313895973,5394.487590845595,429.0,221.4084210526316,58.5,1800,1,166411.5801186842,2.811801828875085,13.235183577701408,407.935754891238,58.5,11,99,18,11,43,31,0
3360,986c9120d9ce75c59ff6fe1d68f845e2df2db0e3427581500e898c62c7ab76073c72129cdb51fbd292d6beb363d841d71e345e092115b566603475b68c3040be,84,11,47.0,3.0,0.5595238095238095,2,7.636363636363637,3.0,40,1,128.8545454545455,2.764864792183446,3.4225793762565777,11.351411606251688,3.0,426.45454545454544,145.0,1610,10,340357.4727272727,1.4420529564320554,175.90221269146124,583.4016392908686,145.0,55.845238095238095,29.5,564,1,7186.30106138841,3.7744168144668606,9.249389337235556,84.77205353999872,29.5,11,13,16,28,8,27,0
3358,f86eb91a5bf021472225a3860b88385456e8396a280b86cb4d42144192f9ac4d4a07c174ef4c89d7879adf5b9dcbe0e0e6f517f3262d519fa029403aea51f3c0,154,31,108.0,3.0,0.7012987012987013,2,4.967741935483871,2.0,43,1,69.63225806451614,3.512188871632456,1.4987334229438227,8.34459454164887,2.0,569.0322580645161,164.0,4003,1,752020.0989247313,2.476830994306618,155.75208784648677,867.1909241480398,164.0,114.54545454545456,53.5,1344,1,26513.73975044564,3.7628436442943833,13.121247701215763,162.8304018002954,53.5,17,17,19,19,13,31,0
3356,7105f4cca88a643d2f70897c0ddba5c7c6eb0e6462bd82cce600544eb89ee727c32f92f8e1cd2b0d2062a7759a23160a5873d0e383572c4a0af5d1f1c9c58ea8,485,74,261.0,1.0,0.5381443298969072,3,6.554054054054054,2.0,80,1,181.40114772306552,4.479670801078817,1.5656841511372934,13.468524333536529,2.0,785.7027027027027,146.0,31448,1,13381761.992595334,8.292703400912602,425.2465420453864,3658.109073359532,146.0,119.880412371134,47.0,2608,1,63362.92368578001,5.476877679751313,11.43001327540065,251.71993104595435,47.0,9,59,20,27,30,31,0
3355,b770186b5ea65cb4cca661590e1d32ed1101af3873a69c42e5bb1de2623b9e89dc4beda2597327486b9e4742123eaaed0c2c975150c8e8c4184258f76c3c75cb,272,54,139.0,2.0,0.5110294117647058,2,5.037037037037037,1.5,83,1,156.67784765897972,5.142731925770211,1.7033618591815536,12.5171022069399,1.5,500.3148148148149,117.0,10578,9,2331360.672606569,5.874581647880125,207.7819669485553,1526.8793903273988,117.0,99.32720588235294,49.5,931,2,19234.479257108746,3.3874513331344893,8.409220966818635,138.6884251014076,49.5,10,33,18,8,32,31,0
3354,6c509d1e3e45b9de80ca19b97185d5e319ef1fca3ad8b3125f49cc4c1857eb32ca13fa3cb054faa46571a127d9343e6e2b6ece37e0c912bac092bd3bb19637b8,155,16,90.0,2.0,0.5806451612903226,2,9.6875,1.0,97,1,580.8958333333335,3.6089402950066303,6.025445177190922,24.101780708763687,1.0,218.875,36.0,1938,6,225807.45000000004,3.561508847398008,118.79800345544534,475.19201382178136,36.0,22.59354838709677,17.0,110,3,338.437620444072,2.230619586248503,1.4776564279270106,18.39667416801396,17.0,17,71,15,22,13,30,0
3353,7a82899ce470d8addbdfec2e2c275c4e7abd0182568f7ece53758052ecfcb68fcfc2c6712f7a214197d153a79994cfdbfa41529adf0762d1bb7d251e1956f615,975,48,538.0,3.0,0.5517948717948717,2,20.3125,3.0,322,1,2880.9428191489355,4.37875819104062,7.747234478547996,53.67441493997802,3.0,1807.6666666666667,173.5,32737,3,27790067.80141845,4.814119579243774,760.8940437819739,5271.6285720276655,173.5,88.99282051282051,48.0,1800,1,16121.495841625856,5.624874802981084,4.066308833558105,126.97045263220043,48.0,9,130,21,26,44,31,0
3351,93575690acc56034b037b7f0217b47868fe4545b9e3908a5cc59e243de02acf4d706fa298f98ce9954b1ef5fe6e118ebfea876d21fa68a238138e500a8a822f1,122,28,97.0,6.0,0.7950819672131147,2,4.357142857142857,1.5,61,1,127.34920634920633,5.03094257966466,2.132647636400135,11.284910560088916,1.5,477.5357142857143,121.5,3646,16,784999.2949735452,2.726663461682806,167.43861294874023,886.0018594639321,121.5,109.59836065573772,37.0,1800,1,65383.6142121664,4.657735314605397,23.15018928722076,255.7021982935743,37.0,12,15,19,1,14,25,0
3343,956623b76634b8606353f70a1ff378b3c640892abdd71af2d57f3762318d953cc8baf0f71cce1c56ac981886dd9bcae4d722822b61f7c9835b91865c455999fb,521,38,521.0,1.0,1.0,1,13.710526315789474,2.0,122,1,741.4544807965863,2.643622851913986,4.417234431288745,27.22966178263304,2.0,1103.7368421052631,140.0,11552,9,6909621.928876244,3.441520516529616,426.4178186040765,2628.615972118454,140.0,80.50287907869482,31.0,1800,2,30050.823549387253,6.293615212802237,7.594677339767442,173.3517336209455,31.0,9,55,18,9,41,31,0
3350,9b43bddbaa870d24b3c56b3563ae05654d8fd308bc1209818e659bd959b9dbcc810078cf9a738a8abc0874dc7a0826d8620c09b2c093b1b6ae8a75b7dbf30ff1,137,26,9.0,1.0,0.0656934306569343,2,5.269230769230769,2.0,64,1,154.4446153846154,4.577811003776339,2.437247938719592,12.427574798994993,2.0,507.5,129.5,3054,24,728704.74,2.0355545217428466,167.41297854292952,853.6420444190878,129.5,96.31386861313868,35.0,1332,8,32830.46693860026,4.563770188897183,15.480259843016238,181.1917960024688,35.0,18,13,20,5,11,30,0
3349,664d4025d6af24bc31469c99960b8f59bd8efcbf03a5036d1ba95b500afe67a1db4dbb74109ae782d531273401488ce8b95a1c2db262f378c3444e48c8a825ba,7,5,7.0,1.0,1.0,1,1.4,1.0,3,1,0.8,2.23606797749979,0.3999999999999999,0.8944271909999159,1.0,116.6,46.0,431,12,31243.3,2.172935046110493,79.04846614577666,176.75774381904742,46.0,83.28571428571429,31.0,431,7,23781.904761904763,2.58267283757165,58.28734824973937,154.2138280502263,31.0,16,3,4,8,2,5,0
3348,6fe7a7b1a21670a79755fb7940ca70b86eb4f390aba3c416bdfed1c0a217a10c351fcd77d78b1ee72e27cf0e5794beddaaeed2b7d7f2f3af60fe68a5ffd7e9c1,175,28,66.0,1.0,0.3771428571428571,2,6.25,1.0,88,1,278.4907407407408,4.715875158518931,3.1537434714316706,16.688041848603472,1.0,732.1785714285714,111.5,5859,7,2385861.411375661,2.6217348145797845,291.90638245944416,1544.6233882003926,111.5,117.14857142857144,43.0,1800,2,51930.28814449916,4.178134015666116,17.226273644722248,227.8821804014065,43.0,12,18,20,26,20,31,0
3347,dcf523cbe8e10a435826001cef1b9ba9d557493b893a0fba3d730d6fbd22fba85c185700fe171c2aa39484dc2f8afe44582136caf3c4c3048c175cc73d347bae,967,167,649.0,3.0,0.671147880041365,2,5.790419161676646,2.0,222,1,384.6244859678233,8.762707619996087,1.5176101721251951,19.61184555231413,2.0,244.0479041916168,69.0,9727,5,676524.6362455812,9.696583531559128,63.6478257760738,822.5111769730435,69.0,42.14684591520165,29.0,481,2,2124.624376687414,3.877153136608312,1.4822717886112298,46.09364789954701,29.0,12,179,19,2,45,31,0
3346,c97bf32a4441b799f34d7df93fbc39f4cf6e7ae1e983ee06d8e9a7bf91fae7f11ce0c742b8d26cb980e5606614b540c374aa5f7ff230d3bda7d1b79abec5543a,346,33,346.0,1.0,1.0,1,10.484848484848484,2.0,194,1,1136.5075757575762,5.366077049313274,5.868528223311646,33.712128021790264,2.0,817.4848484848485,273.0,11179,7,4030896.695075757,4.689829753631579,349.4973314622951,2007.7093153830208,273.0,77.96820809248555,39.0,1409,1,15307.265653011653,5.286921062934541,6.6513646852607815,123.72253494417116,39.0,12,39,21,3,27,31,0
3344,122a00fa7c53a04cc24596a72a2e849d654699234df14424b8f460bab272e3bc7a410d5b74d2c9e72bd5f0f73f2b795e106cad1efbbd5f57c5421882c45f7aa9,183,16,68.0,1.0,0.3715846994535519,2,11.4375,3.5,64,1,357.8625000000001,2.2399868668957352,4.729313507265088,18.917254029060352,3.5,2372.0,558.0,17367,31,22778707.73333333,2.6930333164747484,1193.1761116169453,4772.704446467781,558.0,207.3879781420765,64.0,1800,1,127760.72227226332,2.843815095948444,26.42245301529934,357.4363191846393,64.0,19,20,16,23,16,31,0
3406,1eaaad09171e7a95fbe5f4d2067af35eae0018b77ab1c429826e612cab2fb5a1c0de88a13eb1451dd9ac61dfb05ceab85a19177e4b73763f643f9a903a8c2692,527,63,193.0,2.0,0.366223908918406,2,8.365079365079366,1.0,162,1,488.5903737839221,5.835884522494183,2.7848523764241,22.104080478136208,1.0,665.063492063492,158.0,6158,6,1497173.3507424474,2.733007998482792,154.1578942545312,1223.5903525046474,158.0,79.50474383301707,28.0,1753,2,26230.34931205402,5.605213953363274,7.054995311579044,161.9578627669988,28.0,11,49,19,7,37,31,0
3409,f32bb45537378a6d2bbc2a7d0c1be6683d9cecacaa95eb7d435672135b359e12804cfc93b12c5d1aa9662fe042fc5f184c9df9586fbde9c10bac24f668834b9b,440,31,270.0,1.0,0.6136363636363636,2,14.193548387096774,1.0,228,1,1979.1612903225805,4.313147794987373,7.990238581610126,44.48776562519836,1.0,1268.645161290323,101.0,13509,8,8789396.169892473,3.168590976853321,532.4743268047848,2964.691580905588,101.0,89.38181818181818,31.0,1826,1,35819.24340443154,4.960169919993038,9.022603358992797,189.25972472882745,31.0,9,50,18,19,31,31,0
3488,27dba2e16fcdb2f78062384d2e95c9de65e0a8ede8e3aede3e3dc0ffbe655834822b0707a3a073fcd3e3a548a248bb6044075400a3fe74db3b15e48b893fa63c,195,47,52.0,1.0,0.2666666666666666,2,4.148936170212766,1.0,32,1,37.04255319148936,2.848656174091726,0.8877721721287262,6.086259375962329,1.0,275.1489361702128,52.0,2338,1,242377.868640148,2.522120098199622,71.8120876211922,492.3188688646292,52.0,66.31794871794872,33.0,944,1,13700.795294739622,5.165720967439958,8.382152986612237,117.050396388648,33.0,13,24,19,13,17,31,0
3450,bbd5fe6a1ad51403a6b062ee436775616ffff2e40e8b69712e071bd4d181055d02ec78116c240140486ded0de2879c868ab8240421c56f3e91843b2e0eef60e3,1099,100,373.0,1.0,0.3393994540491356,2,10.99,2.0,298,1,1225.1615151515143,6.677590924775834,3.500230728325655,35.00230728325655,2.0,541.84,103.5,18625,4,3977900.135757577,7.930533167615064,199.4467381472452,1994.4673814724515,103.5,49.303002729754326,25.0,1720,1,9910.298816112014,8.365285607641573,3.002925297477633,99.55048375629327,25.0,8,119,23,21,53,31,0
3467,00f067b27b222b0879b352bb2debece5a7f986764155578a4b2b7b12ce7950696908423486bd82fc1af759245b16a44cc1b9eece62be50ac3e42495baf1cc99d,5579,514,2988.0,1.0,0.5355798530202546,2,10.85408560311284,3.0,381,1,899.512780546264,7.53240278382184,1.3228850535386665,29.991878576479067,3.0,493.58949416342415,132.0,16973,1,1599687.396458611,7.198605388411712,55.78738467458375,1264.7874906317704,132.0,45.4749955189102,31.0,588,1,2337.260893129237,3.694934832590867,0.6472550023157846,48.34522616690543,31.0,10,444,23,20,269,31,0
3466,bdc4c6065d6b2caea3cc08813944e04ea6fdfbc65e35f9f46b371be60e1b49b9dcd285e39fbafb6b2142732ed3ba3acecabbd0bb0698c6b7849cbe414de33357,103,47,42.0,2.0,0.4077669902912621,2,2.191489361702128,1.0,9,1,3.419056429232192,1.8399629673794275,0.2697144443166241,1.849069070973876,1.0,105.59574468085108,57.0,525,16,12640.680851063837,1.874128689179721,16.399715131843404,112.43078248888884,57.0,48.18446601941748,32.0,288,6,2281.87740338854,2.451649073622028,4.706819472580349,47.76900044368252,32.0,17,13,17,23,12,27,0
